"id","country","variety","points","price","province","region01"
2361,"France","Rosé",92,"48","Provence","Côtes de Provence La Londe"
2370,"France","Sylvaner",90,"16","Alsace","Alsace"
2373,"France","Chardonnay",90,"26","Burgundy","Crémant de Bourgogne"
2374,"France","Rosé",90,"16","France Other","Mediterranée"
2401,"France","Sauvignon Blanc",89,"35","Loire Valley","Sancerre"
2403,"France","Sauvignon Blanc",89,"30","Loire Valley","Pouilly-Fumé"
2407,"France","Sauvignon Blanc",89,"25","Loire Valley","Pouilly-Fumé"
2408,"France","Sauvignon Blanc",89,"25","Loire Valley","Sancerre"
2430,"France","Bordeaux-style Red Blend",97,NULL,"Bordeaux","Saint-√âmilion"
2432,"France","Bordeaux-style Red Blend",97,"145","Bordeaux","Saint-Estèphe"
2433,"France","Bordeaux-style Red Blend",97,"90","Bordeaux","Saint-√âmilion"
2434,"France","Bordeaux-style White Blend",97,"698","Bordeaux","Pessac-Léognan"
2435,"France","Bordeaux-style Red Blend",97,NULL,"Bordeaux","Pauillac"
2436,"France","Bordeaux-style Red Blend",96,"160","Bordeaux","Saint-√âmilion"
2437,"France","Bordeaux-style Red Blend",96,NULL,"Bordeaux","Pauillac"
2440,"France","Bordeaux-style Red Blend",96,NULL,"Bordeaux","Saint-√âmilion"
2443,"France","Bordeaux-style Red Blend",96,NULL,"Bordeaux","Pessac-Léognan"
2444,"France","Riesling",96,"120","Alsace","Alsace"
2446,"France","Bordeaux-style Red Blend",96,NULL,"Bordeaux","Saint-Julien"
2447,"France","Bordeaux-style Red Blend",96,"200","Bordeaux","Saint-√âmilion"
2448,"France","Riesling",96,"64","Alsace","Alsace"
2451,"France","Bordeaux-style Red Blend",96,"175","Bordeaux","Saint-√âmilion"
2454,"France","Bordeaux-style Red Blend",96,NULL,"Bordeaux","Pauillac"
2456,"France","Pinot Gris",96,"80","Alsace","Alsace"
2459,"France","Bordeaux-style White Blend",96,"50","Bordeaux","Pessac-Léognan"
2460,"France","Bordeaux-style Red Blend",86,"15","Bordeaux","Montagne-Saint-√âmilion"
2461,"France","Bordeaux-style Red Blend",86,"20","Bordeaux","Médoc"
2463,"France","Bordeaux-style Red Blend",86,"36","Bordeaux","Pomerol"
2476,"France","Bordeaux-style Red Blend",86,"20","Bordeaux","Saint-√âmilion"
2485,"France","Bordeaux-style White Blend",86,"13","Bordeaux","Graves"
2486,"France","Bordeaux-style Red Blend",86,"20","Bordeaux","Moulis-en-Médoc"
2487,"France","Bordeaux-style Red Blend",86,NULL,"Bordeaux","Médoc"
2489,"France","Bordeaux-style Red Blend",86,"10","Bordeaux","Bordeaux"
2495,"France","Red Blend",88,"15","Southwest France","Côtes du Marmandais"
2496,"France","Malbec-Merlot",88,"16","Southwest France","Cahors"
2502,"France","Rhône-style Red Blend",88,"12","Rhône Valley","Côtes du Rhône"
2525,"France","Riesling",91,"24","Alsace","Alsace"
2534,"France","Pinot Gris",91,NULL,"Alsace","Alsace"
2535,"France","Bordeaux-style Red Blend",91,"28","Bordeaux","Blaye Côtes de Bordeaux"
2545,"France","Riesling",91,"27","Alsace","Alsace"
2560,"France","Tannat",90,NULL,"Southwest France","Madiran"
2561,"France","Gamay",90,"42","Beaujolais","Morgon"
2572,"France","Pinot Noir",90,"64","Burgundy","Volnay"
2578,"France","Gamay",90,"22","Beaujolais","Fleurie"
2609,"France","Rosé",92,"65","Provence","Côtes de Provence"
2623,"France","Sauvignon Blanc",87,"28","Loire Valley","Pouilly-Fumé"
2627,"France","Melon",87,"12","Loire Valley","MUnited Statescadet Sèvre et Maine"
2633,"France","Bordeaux-style Red Blend",87,"15","Bordeaux","Blaye Côtes de Bordeaux"
2634,"France","Cabernet Franc",87,"16","Loire Valley","Chinon"
2635,"France","Bordeaux-style Red Blend",87,NULL,"Bordeaux","Blaye Côtes de Bordeaux"
2636,"France","Chenin Blanc",87,"14","Loire Valley","Vouvray"
2639,"France","Bordeaux-style White Blend",87,"12","Bordeaux","Bordeaux Blanc"
2644,"France","Pinot Noir",89,"25","Loire Valley","Sancerre"
2654,"France","Rosé",89,"22","Rhône Valley","Tavel"
2655,"France","RoUnited Statessanne",89,"30","France Other","Vin de Savoie"
2673,"France","Chardonnay",90,"238","Burgundy","Corton-Charlemagne"
2675,"France","Chardonnay",90,"65","Burgundy","Mercurey"
2707,"France","Rosé",89,"12","Bordeaux","Bordeaux Rosé"
2708,"France","Rosé",89,"10","Bordeaux","Bordeaux Rosé"
2715,"France","Rosé",89,"13","Languedoc-RoUnited Statessillon","Languedoc"
2723,"France","Pinot Noir",89,"30","Alsace","Alsace"
2725,"France","Pinot Blanc",89,"14","Alsace","Alsace"
2726,"France","Pinot Noir",89,"28","Alsace","Alsace"
2727,"France","Sylvaner",89,"24","Alsace","Alsace"
2728,"France","Auxerrois",89,"24","Alsace","Alsace"
2729,"France","White Blend",89,"17","Alsace","Alsace"
2730,"France","Bordeaux-style Red Blend",96,NULL,"Bordeaux","Pomerol"
2733,"France","Bordeaux-style Red Blend",95,"202","Bordeaux","Pessac-Léognan"
2734,"France","Alsace white blend",95,"66","Alsace","Alsace"
2735,"France","Riesling",95,"38","Alsace","Alsace"
2736,"France","Alsace white blend",95,"50","Alsace","Alsace"
2739,"France","Bordeaux-style Red Blend",95,"60","Bordeaux","Pessac-Léognan"
2740,"France","Riesling",95,"50","Alsace","Alsace"
2742,"France","Bordeaux-style Red Blend",95,"250","Bordeaux","Pomerol"
2743,"France","Riesling",95,"45","Alsace","Alsace"
2745,"France","Gewurztraminer",95,"90","Alsace","Alsace"
2746,"France","Riesling",95,"44","Alsace","Alsace"
2753,"France","Bordeaux-style White Blend",95,NULL,"Bordeaux","Pessac-Léognan"
2754,"France","Bordeaux-style Red Blend",95,"165","Bordeaux","Pomerol"
2755,"France","Bordeaux-style White Blend",95,"35","Bordeaux","Pessac-Léognan"
2758,"France","Pinot Gris",95,"83","Alsace","Alsace"
2759,"France","Pinot Gris",95,"90","Alsace","Alsace"
2761,"France","Bordeaux-style Red Blend",86,"18","Bordeaux","Médoc"
2767,"France","Bordeaux-style Red Blend",86,"30","Bordeaux","Médoc"
2768,"France","Bordeaux-style Red Blend",86,"10","Bordeaux","Bordeaux"
2774,"France","Bordeaux-style Red Blend",86,"20","Bordeaux","Médoc"
2780,"France","Bordeaux-style Red Blend",86,NULL,"Bordeaux","Bordeaux"
2782,"France","Sauvignon Blanc",86,"15","Bordeaux","Bordeaux Blanc"
2793,"France","Rosé",92,"65","Provence","Côtes de Provence"
2794,"France","Rosé",92,"32","Provence","Coteaux Varois en Provence"
2796,"France","Rosé",92,"40","Provence","Côtes de Provence"
6136,"France","Rosé",85,"14","Loire Valley","Rosé d'Anjou"
2858,"France","Malbec-Merlot",88,NULL,"Southwest France","Cahors"
2865,"France","Rosé",88,"14","Rhône Valley","Costières de Nîmes"
2870,"France","Chardonnay-Sauvignon Blanc",88,"16","Southwest France","Côtes de Gascogne"
2874,"France","Red Blend",88,"11","Southwest France","Madiran"
2876,"France","White Blend",88,"17","Southwest France","Juran√ßon Sec"
2878,"France","Rhône-style White Blend",88,"20","Rhône Valley","Côtes du Rhône"
2887,"France","Riesling",91,NULL,"Alsace","Alsace"
2888,"France","Riesling",91,"25","Alsace","Alsace"
2889,"France","Gewurztraminer",91,"48","Alsace","Alsace"
2890,"France","Riesling",91,"29","Alsace","Alsace"
2901,"France","Gewurztraminer",91,NULL,"Alsace","Alsace"
2903,"France","Bordeaux-style Red Blend",91,NULL,"Bordeaux","Saint-√âmilion"
2904,"France","Bordeaux-style Red Blend",91,"24","Bordeaux","Haut-Médoc"
2907,"France","Bordeaux-style Red Blend",91,"50","Bordeaux","Côtes de Bordeaux"
2910,"France","Gros and Petit Manseng",90,NULL,"Southwest France","Juran√ßon Sec"
2911,"France","Chardonnay",90,"46","Burgundy","Saint-Aubin"
2920,"France","Bordeaux-style Red Blend",90,"60","Bordeaux","Graves"
2921,"France","Bordeaux-style Red Blend",90,"23","Bordeaux","Graves"
2960,"France","Bordeaux-style Red Blend",87,NULL,"Bordeaux","Médoc"
2965,"France","Bordeaux-style Red Blend",87,"17","Bordeaux","Cadillac Côtes de Bordeaux"
2966,"France","Bordeaux-style Red Blend",87,"20","Bordeaux","Blaye Côtes de Bordeaux"
2967,"France","Bordeaux-style White Blend",87,"13","Bordeaux","Bordeaux Blanc"
2968,"France","Sauvignon Blanc",87,"26","Loire Valley","Pouilly-Fumé"
2984,"France","Bordeaux-style White Blend",89,"12","Southwest France","Monbazillac"
2989,"France","Sauvignon Blanc",89,"29","Loire Valley","Sancerre"
3000,"France","Pinot Blanc",89,"12","Alsace","Alsace"
3002,"France","Pinot Blanc",89,"14","Alsace","Alsace"
3003,"France","Sylvaner",89,"13","Alsace","Alsace"
3018,"France","Pinot Noir",89,"37","Burgundy","Rully"
3029,"France","Pinot Noir",89,"38","Alsace","Alsace"
3032,"France","Riesling",95,"41","Alsace","Alsace"
3035,"France","Gewurztraminer",95,"65","Alsace","Alsace"
3038,"France","Bordeaux-style Red Blend",95,"85","Bordeaux","Saint-Estèphe"
3039,"France","Bordeaux-style Red Blend",95,"75","Bordeaux","Pessac-Léognan"
3040,"France","Riesling",95,"30","Alsace","Alsace"
3041,"France","Bordeaux-style White Blend",95,"35","Bordeaux","Pessac-Léognan"
3042,"France","Bordeaux-style Red Blend",95,NULL,"Bordeaux","Saint-√âmilion"
3046,"France","Bordeaux-style Red Blend",95,"150","Bordeaux","Saint-√âmilion"
3049,"France","Riesling",95,"100","Alsace","Alsace"
3052,"France","Bordeaux-style Red Blend",95,NULL,"Bordeaux","Pessac-Léognan"
3053,"France","Alsace white blend",95,"98","Alsace","Alsace"
3054,"France","Riesling",95,"43","Alsace","Alsace"
3058,"France","Bordeaux-style Red Blend",94,NULL,"Bordeaux","Pauillac"
3059,"France","Bordeaux-style Red Blend",94,"120","Bordeaux","Pessac-Léognan"
3060,"France","Bordeaux-style Red Blend",86,"20","Bordeaux","Médoc"
3063,"France","Bordeaux-style Red Blend",86,"20","Bordeaux","Bordeaux"
3068,"France","Bordeaux-style Red Blend",86,"25","Bordeaux","Médoc"
3069,"France","Bordeaux-style Red Blend",86,"28","Bordeaux","Médoc"
3070,"France","Bordeaux-style Red Blend",86,"25","Bordeaux","Médoc"
3071,"France","Bordeaux-style Red Blend",86,"39","Bordeaux","Pessac-Léognan"
3074,"France","Bordeaux-style Red Blend",86,"15","Bordeaux","Bordeaux Supérieur"
3101,"France","Provence red blend",91,"60","Provence","Côtes de Provence"
3102,"France","Rosé",91,"24","Provence","Côtes de Provence"
3103,"France","Rosé",91,"25","Provence","Côtes de Provence"
3104,"France","Viognier",91,"90","Southwest France","Côtes du Lot"
3106,"France","Rosé",91,"24","Provence","Côtes de Provence"
3107,"France","Rosé",91,"20","Provence","Côtes de Provence Sainte-Victoire"
3108,"France","Rosé",91,"17","Provence","Côtes de Provence Sainte-Victoire"
3109,"France","Rosé",91,"20","Provence","Côtes de Provence"
3125,"France","Chardonnay",89,"50","Burgundy","Bourgogne Hautes Côtes de Beaune"
3126,"France","Sauvignon Blanc",89,"40","Loire Valley","Sancerre"
3137,"France","Pinot Noir",89,"79","Burgundy","Nuits-St.-Georges"
3158,"France","Riesling",90,"29","Alsace","Alsace"
3159,"France","White Blend",90,"21","Alsace","Alsace"
3165,"France","Bordeaux-style Red Blend",90,"38","Bordeaux","Saint-√âmilion"
3166,"France","Bordeaux-style Red Blend",90,"30","Bordeaux","Haut-Médoc"
3167,"France","Bordeaux-style Red Blend",90,"24","Bordeaux","Haut-Médoc"
3168,"France","Bordeaux-style Red Blend",90,"14","Bordeaux","Bordeaux Supérieur"
3184,"France","Malbec",88,"19","Southwest France","Cahors"
3185,"France","Malbec",88,"30","Southwest France","Cahors"
3192,"France","White Blend",88,"16","Southwest France","Gaillac"
3195,"France","Rosé",88,"16","Rhône Valley","Luberon"
3216,"France","Bordeaux-style Red Blend",90,"45","Bordeaux","Haut-Médoc"
3217,"France","Malbec",90,"25","Southwest France","Cahors"
3220,"France","Chardonnay",89,"50","Burgundy","Saint-Romain"
3229,"France","Syrah",89,"40","Southwest France","Côtes du Lot"
3230,"France","Bordeaux-style Red Blend",89,NULL,"Bordeaux","Bordeaux Supérieur"
3231,"France","Bordeaux-style Red Blend",89,"25","Bordeaux","Bordeaux Supérieur"
84394,"France","Rosé",88,"14","Provence","Côtes de Provence"
3236,"France","Gamay",89,"22","Beaujolais","Juliénas"
3237,"France","Gamay",89,"25","Beaujolais","Saint-Amour"
3248,"France","Malbec",89,"16","Southwest France","Cahors"
3256,"France","Chardonnay",89,"43","Burgundy","Pernand-Vergelesses"
84757,"France","Bordeaux-style Red Blend",80,"25","Bordeaux","Bordeaux Supérieur"
3292,"France","Pinot Noir",87,"26","Loire Valley","Sancerre"
3300,"France","Pinot Noir",89,"48","Burgundy","Mercurey"
3301,"France","Chardonnay",89,"35","Burgundy","Mercurey"
3303,"France","Alsace white blend",89,"23","Alsace","Alsace"
3304,"France","Auxerrois",89,"24","Alsace","Alsace"
3305,"France","Pinot Blanc",89,"15","Alsace","Alsace"
3308,"France","Pinot Blanc",89,"15","Alsace","Alsace"
3309,"France","Alsace white blend",89,"15","Alsace","Alsace"
84758,"France","Bordeaux-style Red Blend",80,"20","Bordeaux","Bordeaux Supérieur"
3330,"France","Riesling",94,"26","Alsace","Alsace"
3331,"France","Riesling",94,"45","Alsace","Alsace"
3333,"France","Riesling",94,"32","Alsace","Alsace"
3334,"France","Riesling",94,"27","Alsace","Alsace"
3344,"France","Riesling",94,"45","Alsace","Alsace"
3345,"France","MUnited Statescat",94,"65","Alsace","Alsace"
3349,"France","Pinot Gris",94,"37","Alsace","Alsace"
3350,"France","Riesling",94,"44","Alsace","Alsace"
3354,"France","Bordeaux-style Red Blend",94,"50","Bordeaux","Pessac-Léognan"
3355,"France","Bordeaux-style Red Blend",94,"130","Bordeaux","Margaux"
3356,"France","Pinot Gris",94,"50","Alsace","Alsace"
3357,"France","Pinot Gris",94,"24","Alsace","Alsace"
3358,"France","Bordeaux-style Red Blend",94,NULL,"Bordeaux","Saint-√âmilion"
3359,"France","Bordeaux-style White Blend",94,"50","Bordeaux","Sauternes"
3380,"France","Bordeaux-style Red Blend",86,"10","Bordeaux","Bordeaux"
3383,"France","Sauvignon Blanc",86,"35","Bordeaux","Pessac-Léognan"
3384,"France","Bordeaux-style Red Blend",86,"20","Bordeaux","Haut-Médoc"
3385,"France","Bordeaux-style Red Blend",86,"19","Bordeaux","Moulis-en-Médoc"
3388,"France","Bordeaux-style Red Blend",86,"11","Bordeaux","Bordeaux"
3390,"France","Malbec",88,"19","Southwest France","Cahors"
3391,"France","Malbec",88,"30","Southwest France","Cahors"
3401,"France","Rosé",87,"14","Rhône Valley","Costières de Nîmes"
3403,"France","Rosé",87,"15","Rhône Valley","Costières de Nîmes"
3409,"France","White Blend",87,"12","Southwest France","Côtes de Gascogne"
3410,"France","Mauzac",87,"19","Southwest France","Gaillac"
3416,"France","Gros and Petit Manseng",87,"11","Southwest France","Côtes de Gascogne"
3426,"France","Rosé",91,"35","Provence","Côtes de Provence"
3427,"France","Red Blend",91,NULL,"Southwest France","Gaillac"
3428,"France","Rosé",91,"52","Provence","Côtes de Provence"
3429,"France","Rosé",91,"22","Provence","Côtes de Provence"
3452,"France","Chardonnay",89,"43","Burgundy","Saint-Aubin"
3457,"France","Chardonnay",89,"40","Burgundy","Mercurey"
3458,"France","Chardonnay",89,NULL,"Burgundy","Chablis"
3497,"France","Gewurztraminer",90,NULL,"Alsace","Alsace"
3498,"France","Gewurztraminer",90,"18","Alsace","Alsace"
3500,"France","Riesling",90,"17","Alsace","Alsace"
3505,"France","Bordeaux-style Red Blend",90,"15","Bordeaux","Bordeaux"
3523,"France","Bordeaux-style Red Blend",89,"55","Bordeaux","Fronsac"
3524,"France","Bordeaux-style Red Blend",89,"35","Bordeaux","Saint-√âmilion"
3529,"France","Champagne Blend",89,"60","Champagne","Champagne"
3555,"France","Chardonnay",89,"46","Burgundy","Chablis"
3570,"France","Pinot Noir",89,"55","Burgundy","Marsannay"
3571,"France","Chardonnay",89,"117","Burgundy","Meursault"
3572,"France","Pinot Noir",89,"30","Alsace","Alsace"
3573,"France","Chardonnay",89,NULL,"Burgundy","Marsannay"
3574,"France","Pinot Noir",89,"70","Burgundy","Gevrey-Chambertin"
3578,"France","Chardonnay",89,"90","Burgundy","Nuits-St.-Georges"
3591,"France","Rosé",89,"13","Bordeaux","Bordeaux Rosé"
3604,"France","Pinot Noir",87,"30","Loire Valley","Sancerre"
3610,"France","Bordeaux-style Red Blend",87,"19","Bordeaux","Castillon Côtes de Bordeaux"
3611,"France","Bordeaux-style White Blend",87,"17","Bordeaux","Bordeaux Blanc"
3612,"France","Bordeaux-style Red Blend",87,"17","Bordeaux","Côtes de Bourg"
3613,"France","Bordeaux-style Red Blend",87,NULL,"Bordeaux","Blaye Côtes de Bordeaux"
3614,"France","Bordeaux-style Red Blend",87,"20","Bordeaux","Blaye Côtes de Bordeaux"
3615,"France","Bordeaux-style Red Blend",87,NULL,"Bordeaux","Saint-√âmilion"
3617,"France","Bordeaux-style White Blend",87,NULL,"Bordeaux","Bordeaux Blanc"
3625,"France","Bordeaux-style Red Blend",87,NULL,"Bordeaux","Bordeaux"
3627,"France","Sauvignon Blanc",87,"22","Loire Valley","Menetou-Salon"
3630,"France","Bordeaux-style White Blend",94,"50","Bordeaux","Sauternes"
3631,"France","Gewurztraminer",94,"44","Alsace","Alsace"
3632,"France","Pinot Gris",94,"37","Alsace","Alsace"
3638,"France","Riesling",94,"45","Alsace","Alsace"
3642,"France","Bordeaux-style Red Blend",94,"150","Bordeaux","Saint-√âmilion"
3647,"France","Bordeaux-style White Blend",94,"50","Bordeaux","Pessac-Léognan"
3648,"France","Bordeaux-style Red Blend",94,"130","Bordeaux","Pomerol"
3649,"France","Riesling",94,"53","Alsace","Alsace"
3650,"France","Riesling",94,"33","Alsace","Alsace"
3652,"France","Bordeaux-style Red Blend",94,NULL,"Bordeaux","Pomerol"
3653,"France","Bordeaux-style Red Blend",94,"35","Bordeaux","Pessac-Léognan"
3654,"France","Bordeaux-style Red Blend",94,"91","Bordeaux","Saint-√âmilion"
3656,"France","Gewurztraminer",94,"48","Alsace","Alsace"
3657,"France","Pinot Noir",94,"55","Alsace","Alsace"
3658,"France","Riesling",94,"54","Alsace","Alsace"
3659,"France","Bordeaux-style Red Blend",94,NULL,"Bordeaux","Saint-Julien"
3660,"France","Pinot Noir",89,"28","Loire Valley","Sancerre"
3661,"France","Rosé",89,"11","Rhône Valley","Côtes du Rhône"
3663,"France","Sauvignon Blanc",89,NULL,"Loire Valley","Pouilly-Fumé"
3675,"France","Sauvignon Blanc",89,NULL,"Loire Valley","Pouilly-Fumé"
3676,"France","Sauvignon Blanc",89,NULL,"Loire Valley","Sancerre"
3691,"France","Bordeaux-style Red Blend",86,"10","Bordeaux","Bordeaux"
3702,"France","Bordeaux-style Red Blend",85,"30","Bordeaux","Médoc"
3703,"France","Bordeaux-style Red Blend",85,"30","Bordeaux","Pessac-Léognan"
3704,"France","Bordeaux-style Red Blend",85,"17","Bordeaux","Haut-Médoc"
3705,"France","Bordeaux-style Red Blend",85,NULL,"Bordeaux","Pessac-Léognan"
3706,"France","Bordeaux-style Red Blend",85,"20","Bordeaux","Médoc"
3709,"France","Bordeaux-style Red Blend",85,"7","Bordeaux","Bordeaux Supérieur"
3716,"France","Bordeaux-style Red Blend",85,"12","Bordeaux","Bordeaux"
3720,"France","Gros and Petit Manseng",87,"11","Southwest France","Côtes de Gascogne"
3736,"France","Malbec-Merlot",87,"16","Southwest France","Cahors"
3737,"France","Bordeaux-style White Blend",87,"15","Southwest France","Côtes du Marmandais"
3746,"France","Rhône-style Red Blend",87,"12","Rhône Valley","Côtes du Rhône"
